id,income_category,gender,total_revolving_bal,total_ct_chng_q4_q1,contacts_count_12_mon,total_trans_ct,total_amt_chng_q4_q1,months_inactive_12_mon,total_relationship_count,culture_objects_top_25,product_type,radiation_raion,detention_facility_km,num_room,__price_predict,__churn_prob,__priority
8009,2,1,1577,0.838,2,83,0.611,2,6,0,1,0,13.89809868,2.0,8.155019807222736,0.0,8376.0
2253,4,0,2345,0.715,2,62,0.741,3,3,0,1,0,25.79299042,3.0,8.15907320575675,1.8906212796110575e-05,8377.0
7795,5,0,2407,0.822,3,89,0.825,3,2,0,0,1,1.772978071,3.0,8.917059819855956,0.0846838017682664,8378.0
5009,5,0,2075,0.687,2,79,0.691,3,3,0,0,0,12.19894591,3.0,8.168578435203575,0.0002955311418102,8379.0
1277,4,0,1976,0.706,2,79,0.778,2,3,1,0,1,6.453461474,1.0,8.16968983719988,0.0,8380.0
4702,3,1,927,0.711,3,107,0.708,3,2,0,0,1,9.444175123,3.0,9.470775013803326,0.1373712790358178,8381.0
7246,1,1,1956,0.246,2,43,0.683,3,3,0,0,0,21.53809319,3.0,9.604301875898432,0.1491211773484725,8382.0
1654,4,0,1412,0.67,2,44,0.714,3,2,0,0,1,6.842820509,3.0,10.078624073839425,0.1886760851017383,8383.0
5335,3,1,1502,0.763,2,84,0.781,2,3,0,0,0,12.21452588,3.0,8.18019224970341,0.0,8384.0
8071,2,1,1974,1.234,2,69,0.789,1,6,0,1,0,25.0848127,3.0,8.181000891575563,0.0,8385.0
3423,4,0,1927,0.778,1,81,0.659,3,1,0,1,0,25.64839167,3.0,8.183726816191797,1.8906212796110575e-05,8386.0
3518,4,0,1846,0.832,2,73,0.55,1,6,1,0,1,7.516002974,1.0,8.18532161837117,0.0,8387.0
9735,4,0,741,0.697,3,81,0.783,3,3,0,0,0,5.021754002,3.0,10.364731754037344,0.2101070349788876,8388.0
1043,4,0,1603,0.99,2,35,0.748,2,4,1,0,1,3.559980372,2.0,8.209717707537667,0.0025116026239207,8389.0
791,3,1,1292,0.771,2,51,0.541,2,6,0,0,0,12.90479549,2.0,8.18972946280838,4.3692859198136034e-05,8390.0
4931,4,0,1443,0.709,2,90,0.824,2,4,0,1,0,25.0848127,3.0,8.192294843852666,0.0,8391.0
3403,4,0,2056,0.62,2,64,0.691,2,6,0,1,0,26.71177825,3.0,8.19325735867413,0.0,8392.0
5112,4,0,1321,0.78,1,76,0.857,2,2,0,1,0,11.99166755,3.0,8.20049873424386,0.0,8393.0
6374,1,1,2015,0.692,2,69,0.752,3,6,0,1,0,25.64839167,3.0,8.205429994277313,1.8906212796110575e-05,8394.0
109,1,1,2517,0.781,2,70,0.67,2,3,0,1,0,11.99166755,3.0,8.205622754205871,0.0,8395.0
9462,0,1,2389,0.656,2,65,0.824,3,3,0,1,0,5.152820275,1.0,8.360108879450737,0.018313492063492,8396.0
4240,4,0,1543,0.723,1,72,0.904,2,2,0,0,0,12.19894591,3.0,8.208127185441844,0.0,8397.0
6644,3,1,2033,0.805,2,79,0.725,3,3,0,1,0,26.71177825,3.0,8.208456956063078,1.8906212796110575e-05,8398.0
5347,4,0,1334,0.771,2,74,0.74,2,4,0,1,0,13.58724099,2.0,8.22059136737739,0.0,8399.0
8498,3,1,1726,0.711,2,107,0.786,2,3,0,1,0,25.0848127,3.0,8.221084077153158,0.0,8400.0
6992,1,1,2274,0.497,2,68,0.741,3,6,0,0,1,9.888722643,3.0,9.244770826230006,0.1106097755301343,8401.0
9705,4,0,947,0.431,2,50,0.64,3,3,0,1,1,1.548447061,2.0,9.989610352675651,0.176241381444927,8402.0
8646,4,0,6,0.756,2,65,0.793,2,3,0,1,1,4.1131508,2.0,8.230816619381653,0.0,8403.0
1899,0,1,1749,0.448,3,57,0.716,3,4,0,0,1,4.369866387,3.0,10.449067787990217,0.2118974924223797,8404.0
3800,1,0,1594,0.716,2,76,0.656,2,3,0,1,0,11.99166755,3.0,8.235256035949414,0.0,8405.0
3168,4,0,1825,0.581,2,39,0.35,3,5,0,1,0,7.712327481,2.0,8.402229456214393,0.019637378900084,8406.0
9491,4,0,1876,0.639,3,66,0.854,3,4,1,1,1,3.939381726,3.0,8.987649225203018,0.083487524296879,8407.0
352,2,1,15,0.642,2,70,0.531,2,6,0,1,0,20.22927931,3.0,8.2402799939675,0.0,8408.0
9866,2,1,1936,0.437,2,21,0.83,1,4,1,0,1,3.735472061,2.0,8.30027761806797,0.0070681818181818,8409.0
3499,4,0,2517,0.471,2,36,0.402,3,5,0,1,0,8.000401314,3.0,9.380953997409405,0.1201012181635645,8410.0
2526,1,1,0,0.767,2,80,0.896,1,3,0,0,0,12.92903608,2.0,8.25438317266785,0.0,8411.0
6784,4,0,1597,0.869,2,116,0.852,3,2,0,1,0,11.99166755,3.0,8.264318724472082,0.0002472169953298,8412.0
8966,4,0,2098,0.846,2,94,0.793,3,3,0,1,0,25.56236401,3.0,8.26384724642527,1.8906212796110575e-05,8413.0
9689,3,1,2092,0.689,2,31,0.575,2,6,0,1,0,7.712327481,2.0,8.271138066704381,4.370047360161976e-05,8414.0
9043,1,0,775,0.56,2,116,0.882,2,2,1,1,0,14.16721426,2.0,8.35334790593183,0.0097869865101025,8415.0
3883,1,1,1996,0.748,2,32,0.644,3,5,0,1,0,11.99166755,3.0,8.292267935259224,0.0010578504669272,8416.0
8824,3,1,643,0.586,2,36,0.7,3,4,1,0,1,12.40516307,2.0,8.529883160176258,0.0284845321069145,8417.0
1018,3,1,2517,0.899,2,62,0.846,1,6,0,1,0,12.23917176,3.0,8.288079224619693,0.0,8418.0
856,4,0,1585,0.833,2,65,0.571,2,4,1,0,1,12.37758315,2.0,8.288291070890244,0.0,8419.0
1395,4,0,1481,0.696,2,70,0.655,2,4,0,1,0,11.99166755,3.0,8.288818762368207,0.0,8420.0
8859,1,0,1555,0.79,3,81,0.585,3,2,1,1,0,14.16721426,2.0,8.477702958674405,0.0220995439313129,8421.0
3514,1,1,1193,0.359,2,59,0.851,3,3,0,0,1,8.439232579,3.0,10.01650722518574,0.1718939513933562,8422.0
7155,3,1,1459,0.694,2,76,0.763,3,3,1,0,1,5.554444059,1.0,8.29948282886195,1.8906212796110575e-05,8423.0
6982,5,0,1265,0.764,2,79,0.822,2,2,0,0,0,0.593885869,2.0,9.058255495817637,0.0831549859454271,8424.0
192,1,1,1507,0.676,2,35,0.74,2,6,0,0,1,14.34261489,2.0,8.30656208516421,7.04597503608965e-05,8425.0
9350,4,0,2270,0.769,3,57,0.867,2,6,1,0,1,8.273865994,1.0,8.360240705562536,0.0062651836859207,8426.0
1261,4,0,632,0.79,2,70,0.901,3,4,0,1,0,11.99166755,3.0,8.31886081810372,3.37430080483361e-05,8427.0
8076,3,1,2517,0.801,2,76,0.631,3,6,0,1,0,7.712327481,2.0,8.322982705735315,1.8906212796110575e-05,8428.0
2605,4,0,18,0.563,2,64,0.78,3,3,0,0,0,15.06296089,2.0,8.383657636543216,0.0071613930906186,8429.0
2638,5,1,1091,0.659,2,111,0.684,3,2,1,0,0,7.96548518,2.0,8.328772212405253,0.0004842103870932,8430.0
1414,4,0,2428,0.544,3,51,0.711,3,3,0,0,1,2.787760071,8.0,18.58002459955299,0.5514207900280909,-1.0
9109,3,1,883,0.552,2,74,0.817,2,6,0,1,0,7.712327481,2.0,8.338313594790797,0.0003267635067634,8432.0
9790,5,0,659,0.588,2,33,0.42,3,3,0,1,0,19.90648394,3.0,11.386567249900844,0.2678927389265264,8433.0
8212,2,1,2169,1.083,2,77,0.812,1,6,0,1,0,25.0848127,3.0,8.343863821084579,0.0,8434.0
3989,2,1,22,0.697,2,81,0.818,2,3,1,0,1,12.73578214,2.0,8.344627793452403,0.0,8435.0
6996,3,1,589,0.574,2,36,0.632,3,5,0,0,0,24.80154923,3.0,8.431755400295351,0.0100859295954178,8436.0
7635,4,0,1210,0.684,2,50,0.755,2,6,0,1,0,7.712327481,2.0,8.351677768151529,0.0001692601889124,8437.0
3691,4,0,973,0.916,3,77,0.727,3,2,0,0,0,20.51208059,3.0,9.42509659755301,0.1135023851312758,8438.0
8404,4,0,1765,0.726,2,91,0.759,3,5,0,0,1,7.71863719,2.0,8.361389703339736,1.8906212796110575e-05,8439.0
3219,2,1,1525,0.741,2,66,0.539,1,6,0,1,0,7.712327481,2.0,8.365031264652078,0.0,8440.0
5115,4,0,737,0.615,2,69,0.813,2,5,0,1,0,7.283405227,2.0,8.365403400491422,0.0,8441.0
8894,5,0,1776,0.844,3,87,0.454,3,2,0,1,0,4.749289363,2.0,9.227426960205417,0.092890911897308,8442.0
9673,4,0,1050,0.653,2,76,0.67,2,2,0,1,0,7.283405227,2.0,8.37305510552658,0.0,8443.0
3060,2,1,4,0.76,2,34,0.503,2,6,0,1,0,7.712327481,2.0,8.376636309215804,0.0003936166283598,8444.0
8924,2,1,2090,1.203,2,69,0.936,1,4,1,1,0,14.16721426,2.0,8.374078065384758,0.0,8445.0
9798,2,1,944,0.658,2,83,0.865,2,6,0,1,0,7.267002016,2.0,8.376332249555622,0.0,8446.0
3484,1,1,2152,0.534,1,106,0.854,2,2,0,1,0,7.712327481,2.0,8.377573730354246,0.000147091272158,8447.0
4533,5,1,1681,0.49,2,30,0.782,3,3,0,0,1,4.620545388,3.0,10.114908450060248,0.1699910755969317,8448.0
9576,0,1,1451,0.716,2,27,0.838,3,6,0,1,0,5.07504499,2.0,9.121052337245828,0.0791388047132691,8449.0
6512,2,1,1122,0.251,2,20,0.557,3,3,0,0,0,7.960663662,3.0,9.327325233398431,0.0987285073029231,8450.0
2943,4,0,1277,0.723,2,57,0.928,2,5,0,1,0,20.22927931,3.0,8.410903194901849,0.0001884446518001,8451.0
2077,2,1,1035,0.735,2,101,0.435,2,3,0,0,0,12.19894591,3.0,8.431742795513333,0.0,8452.0
537,3,1,1797,0.525,2,41,0.667,3,6,0,0,0,12.19894591,3.0,8.528629402901451,0.0109454281779258,8453.0
314,3,1,1292,0.829,3,49,1.019,2,6,1,0,1,12.37464255,2.0,9.796548578620172,0.1379509560176173,8454.0
2441,5,0,1693,0.527,2,28,0.729,3,5,1,0,1,8.145386369,2.0,9.05254524740492,0.0670841890173915,8455.0
576,4,0,1163,0.678,2,104,0.874,2,2,0,1,0,7.685308725,2.0,8.450440278931172,0.0,8456.0
8375,4,0,688,0.613,2,83,0.705,2,3,0,1,0,7.267002016,2.0,8.451187089606668,0.0,8457.0
4570,4,0,2433,0.691,2,106,0.808,3,2,0,1,0,7.283405227,2.0,8.455822066515754,1.8906212796110575e-05,8458.0
1279,3,1,29,0.798,3,58,0.508,3,4,1,1,0,14.08453673,3.0,16.044258236922342,0.4717461590544958,8459.0
7607,3,1,2387,0.759,2,71,0.743,2,2,1,1,1,1.335759638,2.0,8.484802405556067,0.0,8460.0
6265,4,0,0,0.631,2,39,0.71,2,5,0,0,0,11.99448055,3.0,8.499118633345306,0.0007040644530183,8461.0
803,1,1,797,0.448,2,48,0.617,3,3,0,0,1,2.144234519,3.0,10.159972250436374,0.1636648454050357,8462.0
644,4,0,1008,0.493,2,30,0.726,3,3,0,0,0,18.46596925,3.0,10.271384875457183,0.1722074368141617,8463.0
6000,4,0,2157,0.798,3,85,0.988,2,2,0,1,0,11.99166755,3.0,8.558770003759529,0.0065603725798808,8464.0
1857,4,0,1071,0.36,2,31,0.861,3,4,0,1,0,11.99166755,3.0,8.557588934735936,0.0059596417674753,8465.0
8250,3,1,1899,0.615,2,104,0.619,2,3,1,0,1,12.85342044,2.0,8.50706556295087,0.0,8466.0
8088,1,1,12,0.594,2,50,0.772,2,6,0,1,0,3.698768036,2.0,8.571780568098795,0.0072026488941864,8467.0
1197,3,1,1077,0.399,2,55,0.428,3,3,1,1,0,13.81303493,3.0,12.009370371229942,0.2897133979592884,8468.0
4050,1,1,1648,0.67,2,69,0.948,2,6,0,0,0,12.34540003,3.0,8.533385308344394,0.0,8469.0
2192,4,0,2499,0.742,3,70,0.833,3,2,0,0,0,5.114960426,3.0,9.900712566035482,0.1376759632648762,8470.0
5827,3,1,1798,0.712,2,65,0.804,2,6,1,1,1,3.939381726,3.0,8.540740150368725,0.0,8471.0
4014,4,0,1140,0.679,3,73,0.807,3,1,0,0,0,3.969723598,3.0,10.461485710134031,0.1831266433119453,8472.0
8896,4,0,695,0.823,3,90,0.841,3,2,0,0,0,2.771113815,3.0,10.078601768681128,0.1518743852144005,8473.0
9076,4,0,1120,0.858,3,87,0.659,3,2,0,1,0,5.07912158,2.0,9.265762152213174,0.0769814590349753,8474.0
97,4,0,1211,0.693,3,61,0.695,3,3,0,0,1,13.72028991,3.0,11.8367094902932,0.2763936153421667,8475.0
7293,4,0,1575,0.397,2,45,0.633,3,3,0,0,1,1.602968423,3.0,10.653691099650318,0.1958028307349258,8476.0
6711,2,1,2433,0.659,2,43,0.682,3,6,0,0,0,12.17351314,3.0,8.599443205935545,0.0034635771382652,8477.0
9215,1,1,21,0.673,2,86,0.716,2,3,0,1,0,24.97167887,3.0,8.57394461489945,0.0,8478.0
424,2,1,2006,0.692,2,26,0.424,2,3,0,0,1,23.87879444,3.0,8.693310641886104,0.0131625485460586,8479.0
4598,0,1,2517,0.804,2,72,0.886,2,3,0,0,1,4.597677768,3.0,9.66757328332281,0.1115498598623598,8480.0
3805,1,0,0,0.818,2,92,0.676,3,2,0,1,0,12.79895305,3.0,8.59112705177889,3.37430080483361e-05,8481.0
3067,5,0,0,0.688,2,87,0.668,2,4,1,0,1,1.948783697,2.0,9.254983032226678,0.0709776452843223,8482.0
8782,4,0,25,0.463,2,67,0.903,2,4,0,0,0,20.51208059,3.0,9.079918603148345,0.0529431679431679,8483.0
66,4,0,1959,0.629,2,75,0.739,1,3,0,1,0,20.22927931,3.0,8.606954782302557,0.0,8484.0
8192,4,0,1041,0.718,2,72,0.926,2,3,0,0,1,23.78664938,3.0,8.627330484145716,0.0,8485.0
3854,1,1,1713,0.684,2,54,0.851,3,3,0,0,0,20.81150751,3.0,8.810887403146248,0.0201961248233054,8486.0
4496,3,1,2517,0.424,3,31,0.626,3,6,0,0,1,12.13799546,3.0,11.234702707255936,0.2309804456575606,8487.0
7357,4,0,938,0.455,2,95,0.652,3,2,0,0,0,12.9642639,2.0,8.82734212277559,0.0198717459593202,8488.0
8674,1,1,0,0.914,3,42,0.603,2,5,0,0,1,6.235993591,3.0,9.9033237059808,0.1259000944576996,8489.0
8479,3,1,6,0.368,2,37,0.429,3,6,0,0,1,10.05331584,3.0,9.442610052376567,0.0824837939837939,8490.0
5898,5,0,0,0.546,2,110,0.841,2,2,1,1,1,3.939381726,3.0,9.55695098752784,0.0933948789027113,8491.0
6734,4,0,1189,0.758,3,97,0.404,3,2,0,0,1,8.709396039,3.0,8.935315557800898,0.03026130808594,8492.0
1936,4,0,36,0.787,3,40,0.783,2,4,0,0,1,10.02827469,3.0,9.372894249888322,0.0745720754483973,8493.0
6670,4,0,1542,0.616,2,13,0.54,3,3,0,0,0,7.752483848,3.0,9.127355511555129,0.0492812033235787,8494.0
9052,4,0,1534,0.519,3,69,0.747,2,4,0,1,0,5.152820275,2.0,9.193056105252593,0.0556383696043463,8495.0
774,4,0,1986,0.435,2,41,0.697,3,3,0,0,0,4.970096924,3.0,10.645385244254465,0.1840666958027229,8496.0
2095,3,1,2215,0.628,2,28,1.14,2,4,0,0,0,24.44730029,3.0,8.696387591963628,0.0008337397016183,8497.0
950,1,1,1395,0.559,2,30,0.474,3,3,0,0,0,2.028100604,3.0,10.367827615091471,0.1618068043933163,8498.0
9466,4,0,1264,0.589,2,75,0.719,3,3,1,0,0,6.232825672,1.0,8.707202924992185,0.0016350211384571,8499.0
4481,4,0,1207,0.728,2,36,0.553,3,3,0,1,0,20.74332559,3.0,8.845454645364963,0.0167286395113174,8500.0
3379,0,1,2041,0.789,2,75,0.765,2,4,0,0,0,20.94179011,3.0,9.60279795323393,0.094202256077256,8501.0
7095,4,0,1826,0.836,3,122,0.597,3,1,0,0,1,25.94594916,3.0,9.267215327817247,0.0600292804793763,8502.0
1385,4,0,1883,0.57,2,61,0.648,3,3,1,0,1,9.069959317,1.0,8.738973468992567,0.0031057315455196,8503.0
5450,4,0,877,0.832,2,62,0.734,3,3,0,1,0,20.22927931,3.0,8.7130290698205,1.8906212796110575e-05,8504.0
3489,4,0,586,0.791,2,74,0.57,3,5,0,1,0,20.22927931,3.0,8.716297135252674,3.37430080483361e-05,8505.0
7068,1,1,1293,0.568,2,60,0.935,2,5,0,0,1,24.62657205,3.0,8.830299173690799,0.0127731395249479,8506.0
2917,2,1,1653,0.624,2,30,0.719,3,3,0,1,0,6.912534356,2.0,8.972188887643116,0.0277293732028247,8507.0
6369,3,1,2149,0.586,2,33,0.666,2,5,1,0,1,2.99823533,2.0,8.738066289071645,0.0015151123446056,8508.0
9675,3,1,2057,0.377,2,23,0.639,3,3,0,0,0,4.966536555,3.0,10.120264774594505,0.136359152844873,8509.0
1148,0,1,1088,0.798,2,43,0.554,3,4,0,0,1,7.675744896,3.0,10.026738022381236,0.1278902161377389,8510.0
6280,3,1,27,0.58,2,38,0.798,3,4,0,0,0,12.82578923,3.0,9.139982259100464,0.0429142297394617,8511.0
9744,4,0,1173,0.53,2,65,0.772,3,4,1,0,0,12.69059068,3.0,8.818779050107592,0.0070201756109075,8512.0
7242,4,0,1074,0.811,2,48,0.729,3,4,0,0,1,25.94594916,3.0,8.780210104983217,0.0026033021579583,8513.0
613,3,1,2003,0.353,2,42,0.705,3,3,0,0,0,4.582957731,3.0,10.634862674668968,0.1765221269773344,8514.0
7042,3,1,1390,0.71,2,80,0.752,2,5,0,0,0,12.9657371,2.0,8.760808912153704,0.0,8515.0
4216,4,0,0,0.547,3,107,0.808,3,2,0,0,1,4.674895106,3.0,10.21134869144188,0.1419928603015218,8516.0
9160,2,1,23,0.543,2,44,0.858,3,4,0,1,0,5.152820275,2.0,9.213391556373224,0.0486822352173968,8517.0
3739,4,0,632,0.633,2,56,0.764,2,4,0,0,0,21.71766863,3.0,8.787149933848598,0.0020334063200658,8518.0
7439,4,0,2517,0.901,3,86,0.599,3,2,0,0,0,9.773963545,3.0,9.3697278735661,0.0635014390899298,8519.0
9258,5,0,2311,0.681,3,48,0.65,2,3,0,0,1,3.884758936,3.0,9.904659417981875,0.1133407253153447,8520.0
1620,2,1,1005,0.705,2,59,0.614,2,5,0,0,0,20.70467196,3.0,8.789179629403234,4.089355335321384e-05,8521.0
2817,1,1,0,0.516,3,39,0.7,3,4,1,1,1,3.939381726,3.0,13.28621619672151,0.3379229251606581,8522.0
2566,3,1,606,0.378,2,10,0.442,3,4,0,0,0,6.101441392,3.0,9.182448462001732,0.0415126122347798,8523.0
1841,3,1,480,0.655,2,61,0.636,3,3,0,0,0,20.71260904,3.0,8.807411693855157,3.37430080483361e-05,8524.0
9831,4,1,1828,0.664,2,41,0.42,3,3,0,0,0,23.03154815,3.0,9.000886563084949,0.0207757019179407,8525.0
6294,4,0,985,0.798,3,69,0.691,2,4,0,0,0,23.46482245,3.0,8.98535982294782,0.0189336130106242,8526.0
4625,3,1,4,0.475,3,83,0.831,3,2,0,1,0,19.90648394,3.0,11.572678686422591,0.2381819136096445,8527.0
2544,4,0,1282,0.75,3,84,0.751,3,2,1,1,1,3.939381726,3.0,9.029752669649774,0.0229990387923672,8528.0
5740,4,0,1564,0.814,2,120,0.849,3,2,0,0,0,11.89218559,3.0,8.826867540183427,0.0002472169953298,8529.0
6337,4,0,2462,0.768,3,50,0.537,3,3,1,0,1,2.004657541,2.0,13.523067334638556,0.3470221756061684,8530.0
2916,4,0,34,0.646,2,58,0.672,2,4,0,1,0,12.79895305,3.0,8.83370768318815,0.0002037992409419,8531.0
7044,4,0,0,0.81,3,72,0.77,2,2,0,0,1,9.903498678,3.0,9.072111166953526,0.0263541199253085,8532.0
9478,4,0,2187,0.66,2,110,0.788,3,2,0,0,0,9.933288941,3.0,8.84000982879193,1.8906212796110575e-05,8533.0
2397,2,1,1657,0.389,2,29,0.608,3,3,0,0,0,2.591148604,3.0,10.051516122609035,0.120297587309897,8534.0
7619,4,0,1587,0.703,3,93,0.624,3,1,1,0,1,0.591347216,2.0,9.565184318051164,0.0747598638813705,8535.0
2425,3,1,1952,0.62,3,78,0.876,3,2,0,0,1,5.406416554,3.0,10.276576506383089,0.1378463872261906,8536.0
1778,3,1,1681,0.513,2,21,0.643,3,4,1,0,1,4.820986542,2.0,9.098182496737262,0.0254823457756478,8537.0
1464,3,1,1999,0.47,2,61,0.982,2,6,0,1,0,6.839337716,2.0,8.988963722022726,0.0132862554112554,8538.0
5756,2,1,40,0.724,2,34,0.622,2,6,0,1,1,8.051056692,3.0,8.87831699197618,0.0003936166283598,8539.0
2293,4,0,991,0.479,2,54,0.641,2,6,0,1,0,6.912534356,2.0,8.922391008336222,0.0051130179807453,8540.0
6385,4,0,1623,0.763,2,31,0.495,3,3,0,0,1,1.875480391,3.0,9.53547201647565,0.0690354701202649,8541.0
6535,3,1,1910,0.75,2,71,0.696,3,2,0,0,1,28.25582816,3.0,8.8869203538457,3.356896939435104e-05,8542.0
6078,4,0,1635,0.962,2,62,0.779,2,4,0,0,0,12.19894591,3.0,8.888460085545995,0.0,8543.0
8494,4,0,1745,0.729,3,79,0.705,3,5,0,1,0,28.5245878,5.0,10.012335808790583,0.1119095254759789,8544.0
3457,1,1,1294,0.748,3,58,0.685,3,3,0,0,0,6.88718082,3.0,10.613777650899134,0.1615678602645063,8545.0
3147,4,0,852,0.582,2,27,0.72,3,3,0,0,1,6.719824148,3.0,10.042673882169872,0.1127014241237398,8546.0
1482,4,0,14,0.494,2,58,0.582,3,3,0,0,1,5.597560069,3.0,10.096839569556323,0.1174122615960373,8547.0
5481,5,0,1583,0.582,2,62,0.72,3,3,0,1,0,4.749289363,2.0,9.044118288188288,0.013937843651956,8548.0
9655,4,0,79,0.845,1,79,0.813,2,4,0,1,0,12.79895305,3.0,8.921029135707252,0.0,8549.0
7027,0,1,1185,0.742,2,68,0.754,3,4,0,0,1,7.093348454,3.0,10.158511787591914,0.1215951132201132,8550.0
3244,1,1,1250,0.496,3,19,0.636,3,5,0,0,0,11.66879161,3.0,9.73932499746355,0.0837301410323721,8551.0
7015,4,0,1334,0.477,2,49,0.486,3,3,0,1,1,15.27480733,2.0,12.351466510520677,0.2772275714038242,8552.0
2606,4,0,1848,0.556,2,24,0.469,3,3,0,0,0,2.3117558,3.0,10.224570221031412,0.1268182697971642,8553.0
2982,4,0,818,0.604,2,75,0.615,3,3,1,0,1,4.969054039,2.0,8.974934818300794,0.005139638267888,8554.0
6129,3,1,2517,0.483,2,33,0.773,3,4,0,1,0,4.749289363,2.0,9.047545318552473,0.0128134614536459,8555.0
2803,3,1,1547,0.663,2,84,0.81,2,5,0,1,0,6.912534356,2.0,8.939314506336418,0.0,8556.0
7759,1,1,803,0.473,2,49,0.621,3,3,0,0,1,7.041478457,3.0,10.217309048673888,0.1250681080757258,8557.0
2744,2,1,952,0.704,2,75,1.001,2,6,1,1,1,3.939381726,3.0,8.94397822609435,0.0,8558.0
2644,1,0,2304,0.65,2,40,0.555,3,3,0,0,1,7.889801969,3.0,9.178221952022156,0.0255124215997759,8559.0
4017,4,0,1788,0.673,3,83,0.556,3,2,0,0,1,10.50921391,3.0,9.28822938182725,0.0368658215807796,8560.0
8777,4,0,1351,0.724,3,77,0.844,2,5,0,0,0,24.63855057,3.0,9.04220055721748,0.0100051026658138,8561.0
3154,1,1,517,0.757,2,64,0.772,3,3,0,1,0,12.79895305,3.0,8.952504547475373,3.37430080483361e-05,8562.0
9633,2,1,589,0.485,2,42,0.628,3,3,0,1,0,1.953625841,2.0,10.6868890637146,0.1619292913188203,8563.0
7702,4,0,0,0.598,2,55,0.759,3,5,0,0,1,24.28744257,3.0,9.23911126192057,0.0305583016987455,8564.0
6990,4,0,1208,0.655,3,56,0.627,3,5,0,0,0,10.68218524,3.0,9.347734754035,0.0414412028618341,8565.0
5619,0,1,2517,0.732,2,71,0.898,3,2,0,0,1,11.35319671,1.0,9.03021308894026,0.0074583333333333,8566.0
7419,4,0,863,0.332,2,81,0.741,3,5,1,0,1,12.37758315,2.0,9.04596906622509,0.0081316004351048,8567.0
5328,4,0,2493,0.656,2,30,0.84,3,3,0,0,1,2.418756503,3.0,9.719868820604814,0.0767478297196542,8568.0
2621,5,0,16,0.685,2,75,0.701,3,2,0,0,1,10.67377275,3.0,9.344295004273553,0.0389373043423535,8569.0
1962,4,0,989,0.509,2,78,0.695,2,3,0,1,0,6.912534356,2.0,8.985291260922923,0.0003789202553145,8570.0
2057,4,0,1554,0.758,1,77,0.629,3,1,0,1,0,4.749289363,2.0,8.983772170839892,1.8906212796110575e-05,8571.0
7565,3,1,1495,0.627,2,29,0.504,3,3,0,0,1,8.036095135,3.0,9.161525545898886,0.0189247214012921,8572.0
6849,2,1,1203,0.709,2,78,0.87,1,3,1,1,1,3.939381726,3.0,8.993643464440693,0.0,8573.0
4155,4,0,1243,0.757,2,72,0.724,3,4,1,1,1,3.939381726,3.0,9.002433743195336,1.8906212796110575e-05,8574.0
1060,3,1,1908,0.528,2,65,0.633,3,3,1,0,1,5.13193484,1.0,9.12573323979536,0.0133255284297421,8575.0
2678,1,1,0,0.834,2,95,0.777,2,3,0,0,1,10.62457374,3.0,9.009899376020446,0.0,8576.0
9484,2,1,2141,0.73,2,74,0.823,2,3,0,0,0,9.914447254,3.0,9.011815087380166,0.0,8577.0
2569,1,1,1924,0.713,2,82,0.754,3,3,1,0,1,3.829821805,2.0,9.0131512304416,1.8906212796110575e-05,8578.0
3297,3,1,0,0.624,2,63,0.85,2,3,0,1,1,8.051056692,3.0,9.013937828465217,0.0,8579.0
5750,3,1,2058,0.735,2,74,0.692,3,2,0,1,0,6.912534356,2.0,9.01798026060353,1.8906212796110575e-05,8580.0
327,3,1,0,0.803,2,82,0.708,3,2,1,0,1,8.53478202,2.0,9.018971531412276,3.37430080483361e-05,8581.0
2007,3,1,1190,0.795,2,80,0.699,2,4,0,1,0,6.912534356,2.0,9.022083892447952,0.0,8582.0
6286,3,1,2397,0.627,2,35,0.487,3,3,0,0,1,7.041478457,3.0,9.546102720377856,0.0546753143092863,8583.0
8183,4,0,1204,0.609,3,71,1.074,2,3,0,0,1,9.98090841,3.0,9.90458486029852,0.0886252349457818,8584.0
1756,1,1,2486,0.746,2,37,0.791,3,3,0,0,1,5.163639163,3.0,9.600538701130525,0.0597481270865375,8585.0
7388,2,1,917,0.54,2,37,0.535,3,3,0,0,0,6.418038634,3.0,10.296716309706342,0.1233154630663653,8586.0
3943,2,1,1777,0.802,2,85,0.665,2,3,1,0,1,3.88874906,2.0,9.029269810852355,0.0,8587.0
401,2,1,1190,0.971,2,87,0.63,1,4,1,1,1,3.939381726,3.0,9.029519066541972,0.0,8588.0
1424,4,0,967,0.337,2,32,0.773,3,3,0,1,1,5.286326053,3.0,12.92900738064916,0.3014562936091299,8589.0
1133,4,0,1214,0.781,2,69,0.4,3,3,0,0,0,21.45945146,3.0,9.033999970836907,0.0001256165562545,8590.0
6638,4,0,1422,0.766,3,103,0.707,2,2,0,0,0,12.67759261,3.0,9.042232939141003,0.0004975856602859,8591.0
5230,3,1,918,0.471,2,39,0.68,2,3,0,0,1,4.887324052,3.0,10.39239698204075,0.1300754038248947,8592.0
5700,1,1,1196,0.671,2,20,0.617,3,5,0,0,1,9.321684723,3.0,9.05531842009248,0.0014245244327418,8593.0
3511,4,0,822,0.508,2,38,0.737,3,3,0,0,1,19.00961032,3.0,10.378053915802433,0.1283451455044934,8594.0
6207,5,1,1115,0.711,2,60,0.366,2,3,0,0,0,9.686771683,3.0,9.482014759182796,0.0458389302078904,8595.0
